Show Id,views
60000870,112.2
60000393,124.95
60020892,128.775
60002273,131.325
60004476,133.875
60023237,135.15
60020891,156.825
60020826,158.1
60021796,174.675
60022056,183.6
60021758,214.2
60022962,119.85
60021299,124.95
60020745,126.225
60024161,132.6
60024935,136.425
60024962,137.7
81016342,140.25
60022700,142.8
60026106,165.75
60021787,212.925
60024976,103.275
60023638,124.95
60029154,138.975
60031236,141.525
60026139,154.275
60031303,164.475
60027695,175.95
60031232,175.95
60029167,187.425
60029032,107.1
60026114,114.75
60031247,124.95
70020730,133.875
70023961,142.8
60032563,174.675
60034571,207.825
70000091,112.2
70020728,126.225
70024098,136.425
70024088,140.25
70023451,149.175
70021630,158.1
70039175,168.3
60033312,169.575
70020750,103.275
70021631,113.475
70074315,132.6
70095265,149.175
70050507,151.725
70056425,175.95
70045866,182.325
70044689,192.525
70074100,116.025
70042687,118.575
70069233,121.125
70061480,131.325
70058019,138.975
70058023,144.075
70058016,144.075
70077544,147.9
70053833,147.9
70060000,155.55
70044686,201.45
70125581,109.65
70061763,121.125
70083108,128.775
70099118,128.775
70098605,128.775
70118799,136.425
70105368,144.075
70100383,153
70100084,163.2
70101696,174.675
70100412,114.75
70084221,121.125
70084148,123.675
70093991,124.95
70117297,127.5
70128549,130.05
70120167,132.6
70112730,135.15
70114021,135.15
70105371,137.7
70117902,140.25
70118368,142.8
70113005,142.8
70112494,169.575
70108777,195.075
70113006,104.55
70123542,112.2
70105132,113.475
70117293,119.85
70103759,122.4
70124183,122.4
70121008,123.675
70112500,123.675
70104894,123.675
70101697,126.225
70124562,126.225
70117305,127.5
70129374,127.5
70117289,133.875
70124965,133.875
70137753,137.7
70120142,138.975
70122316,142.8
70132228,142.8
70130142,144.075
70113534,147.9
70114342,150.45
70135893,150.45
70129463,113.475
70117322,118.575
70117299,118.575
70150473,123.675
70128695,123.675
70135899,126.225
70189289,127.5
70202141,127.5
70128697,135.15
70120340,153
70270949,99.45
70199239,108.375
70211216,113.475
70167133,114.75
70209163,117.3
70173046,119.85
70117577,123.675
70202150,126.225
70243445,127.5
70252885,133.875
70235384,138.975
70213471,147.9
70244163,174.675
70241757,178.5
70242938,184.875
70248183,219.3
70241596,96.9
70213466,107.1
70215455,107.1
70257412,109.65
70262783,109.65
70233317,112.2
70253590,113.475
70260374,113.475
70229921,116.025
70257860,119.85
70243446,119.85
70261178,122.4
70293315,128.775
70278930,133.875
70293812,137.7
70267398,141.525
70251894,142.8
70293788,144.075
70275751,149.175
70259801,151.725
70266677,153
70261674,156.825
70270364,160.65
70278933,160.65
80014996,197.625
70270773,95.625
70267830,104.55
70295189,108.375
70253594,114.75
70253596,114.75
70278931,114.75
70271454,116.025
70293661,116.025
70222859,118.575
70222860,119.85
70294793,119.85
70267439,121.125
70267490,122.4
70271601,122.4
70272893,123.675
80014857,130.05
80028357,131.325
80015799,131.325
70266679,131.325
80003479,132.6
80035467,132.6
70299867,135.15
80017170,136.425
80044566,137.7
80027378,138.975
80071907,138.975
70304989,140.25
80025390,141.525
80013474,142.8
80013547,142.8
80013772,142.8
80017099,144.075
70307648,145.35
70298946,149.175
70253597,151.725
80013293,158.1
80017021,159.375
70299748,170.85
70306646,99.45
70301275,107.1
70299270,113.475
70304990,114.75
80013712,116.025
70299863,116.025
70309693,117.3
80013550,117.3
80011622,118.575
70307661,118.575
70291114,118.575
80017261,121.125
80017280,121.125
80039602,122.4
70307848,123.675
70299859,126.225
80036657,128.775
80039069,128.775
80114915,128.775
80085439,130.05
80080491,130.05
80018252,131.325
80081505,133.875
80038442,133.875
80037478,135.15
80023689,137.7
80038446,138.975
80038337,138.975
80080109,140.25
80081277,140.25
80025495,144.075
80097221,145.35
80013271,145.35
80014727,146.625
80073823,150.45
80084834,150.45
80058480,151.725
80058477,153
80016588,154.275
80049358,155.55
80038159,155.55
80049094,163.2
80057599,168.3
80064515,214.2
80046777,103.275
70296443,105.825
80029901,107.1
80065754,109.65
80058026,109.65
80049979,110.925
80052612,112.2
80037691,112.2
80057700,114.75
80087891,114.75
80052828,114.75
70295169,116.025
80063773,116.025
80037280,117.3
80053475,118.575
80044834,119.85
80022605,121.125
70299204,121.125
80046696,121.125
80080768,121.125
80060034,121.125
80046728,122.4
80017286,123.675
80058460,123.675
80043834,123.675
80057509,127.5
80112518,127.5
80167488,128.775
80161931,128.775
80163263,130.05
80108616,130.05
80107030,131.325
80159877,131.325
80104316,133.875
80117079,133.875
80106984,133.875
80117684,135.15
80082014,135.15
80155932,136.425
80108952,137.7
80156212,138.975
80170767,138.975
80125782,140.25
80108430,140.25
80144453,140.25
80121348,141.525
80149143,142.8
80152447,145.35
80097814,151.725
80134080,151.725
80099204,151.725
80151663,155.55
80173002,156.825
80108481,158.1
80108976,165.75
80121844,165.75
80115030,167.025
80096782,207.825
80098839,96.9
80091879,104.55
80142617,107.1
80099306,109.65
80022613,109.65
80124099,114.75
80097530,114.75
80119375,114.75
80145255,116.025
80091310,116.025
80058248,116.025
80088910,116.025
80173479,116.025
80097390,116.025
80150242,116.025
80103372,117.3
80097516,117.3
80992769,118.575
80153131,118.575
80157760,118.575
80098490,119.85
80156408,119.85
80117082,121.125
80171291,122.4
80106743,122.4
80134149,122.4
80100260,123.675
80097389,123.675
80117765,123.675
80103374,124.95
80145533,124.95
80079473,124.95
80187228,130.05
80189216,131.325
80208793,132.6
80188099,135.15
80189853,136.425
80201833,137.7
80218973,141.525
80184131,145.35
80164392,147.9
80202728,150.45
80125671,154.275
80199381,170.85
80175694,172.125
80027041,103.275
80168234,104.55
80209153,108.375
80214777,109.65
80242828,109.65
80190283,110.925
80176592,110.925
80224362,110.925
80235472,112.2
80171023,113.475
80989337,113.475
80179373,114.75
80164752,114.75
80199767,114.75
80182473,116.025
80161921,117.3
80173542,117.3
80174959,117.3
80182919,117.3
80208951,118.575
80152003,118.575
80245709,118.575
80191294,118.575
80224150,118.575
80178280,119.85
80218939,119.85
80172002,119.85
80194612,119.85
80190180,119.85
81037697,121.125
80184129,122.4
80174144,123.675
80167628,124.95
80169611,126.225
80220311,127.5
80239710,127.5
81019338,128.775
81004374,135.15
81015317,140.25
80220085,153
80190859,155.55
80085566,155.55
80168222,158.1
80196789,158.1
81001090,160.65
80200267,169.575
80240715,172.125
80990532,113.475
80219974,116.025
80119177,116.025
80989339,116.025
80989338,118.575
80241304,118.575
80082969,122.4
80240972,123.675
80217569,124.95
80211623,128.775
81053958,130.05
81053953,135.15
80244457,136.425
81028570,140.25
80199689,144.075
80182014,150.45
80202465,153
80192187,160.65
81001887,164.475
80200571,168.3
80996787,169.575
80223779,174.675
80175798,266.475
81053961,108.375
80200087,113.475
81014479,114.75
80202920,117.3
80994011,122.4
70013050,104.55
80119191,51
80119188,40.8
80119190,80.325
80119193,53.55
60002033,137.7
60002818,290.7
70031779,131.325
80158546,193.8
24073896,146.625
80158480,168.3
70005055,214.2
80158545,206.55
80158479,170.85
20765027,198.9
247747,219.3
80158388,179.775
20255837,201.45
70135647,189.975
20712279,220.575
70059191,128.775
70053010,154.275
20257617,195.075
80997866,131.325
70072558,174.675
80156941,192.525
80997865,113.475
80997864,117.3
80997862,109.65
60021548,170.85
60003097,226.95
80997861,108.375
20254278,188.7
80156939,207.825
80236574,91.8
80997858,119.85
20077944,207.825
81045509,38.25
80156938,207.825
80157133,209.1
70033611,121.125
80157084,196.35
17969262,216.75
80997793,108.375
80157132,188.7
80157083,192.525
70026792,118.575
24081514,181.05
80156937,196.35
80997789,100.725
20764666,207.825
17457962,225.675
11546798,132.6
17457622,169.575
80059049,238.425
60024788,110.925
80156936,205.275
17671454,211.65
81033473,87.975
70026431,128.775
60003401,201.45
60003290,207.825
60037397,210.375
70118859,71.4
80156935,204
60021903,218.025
60021525,235.875
60029461,168.3
70006866,192.525
60033223,224.4
70033579,117.3
60036103,147.9
70035037,158.1
70007056,173.4
80223317,200.175
60036617,206.55
70002291,130.05
70025372,135.15
70001082,170.85
70021551,195.075
70000196,218.025
70001237,235.875
80038443,132.6
70043379,138.975
80231066,142.8
70121660,160.65
70042756,164.475
70040076,167.025
80201810,169.575
70040912,174.675
70025303,179.775
81016337,179.775
70027133,186.15
70035357,210.375
70044256,91.8
80115844,100.725
81018141,104.55
80999989,117.3
70056686,153
70055855,155.55
70056728,155.55
70056059,158.1
80201816,168.3
70045644,172.125
70054380,188.7
70062701,192.525
70052249,201.45
70068739,114.75
80201626,116.025
70054723,119.85
70059328,123.675
70123160,130.05
70068799,138.975
70090072,149.175
70254352,151.725
70071832,160.65
70064205,170.85
70082633,188.7
70063017,197.625
70084775,200.175
70083535,215.475
80999986,104.55
70118125,116.025
70124999,121.125
80084666,145.35
70109378,146.625
70109758,150.45
70116578,155.55
81047897,160.65
70109249,161.925
70111279,163.2
70110919,167.025
70099702,172.125
70109884,174.675
70110883,177.225
70096752,197.625
70090035,272.85
80108996,57.375
80109248,58.65
70091304,71.4
81033201,95.625
80999990,117.3
70105699,118.575
70171835,121.125
70100644,121.125
70125882,128.775
70125939,145.35
80201817,153
70123120,154.275
70114588,158.1
81016044,160.65
70113306,163.2
70123119,168.3
70129075,168.3
70128225,188.7
70114467,198.9
70127998,36.975
70120182,86.7
80083672,121.125
80045673,122.4
80201813,126.225
70153553,127.5
80999991,130.05
70144331,130.05
70137744,136.425
81035874,137.7
70129396,138.975
81035877,142.8
80211135,144.075
70170182,146.625
70139074,154.275
80201809,158.1
81024718,161.925
70139071,163.2
80238299,164.475
70134539,165.75
80202086,169.575
70134537,172.125
80235957,174.675
80201604,175.95
80108998,58.65
80059342,65.025
80208212,67.575
81035398,71.4
70275937,108.375
70138498,122.4
80152537,130.05
81010871,131.325
81016326,144.075
70176968,145.35
80202908,146.625
70204288,147.9
80201605,154.275
70216819,155.55
81035872,159.375
70187503,167.025
80211371,168.3
70229555,170.85
70224999,188.7
80165854,189.975
80202087,191.25
70211474,209.1
70266169,72.675
80176144,102
81035871,105.825
70139073,116.025
80011026,117.3
81035848,118.575
81035873,123.675
80134434,130.05
80202905,131.325
81010867,133.875
70181653,135.15
81024730,138.975
70244982,138.975
80175623,140.25
81024717,147.9
80165848,149.175
80159880,155.55
70236020,155.55
81047898,159.375
81002850,160.65
70229042,164.475
81010872,168.3
70241088,169.575
70229047,191.25
70254342,191.25
80238400,191.25
70261058,192.525
70229040,196.35
70229048,198.9
70229498,206.55
70229037,96.9
70260514,98.175
70237054,98.175
70268209,105.825
70290909,105.825
81035863,114.75
80091267,119.85
80134521,126.225
80038441,128.775
81010864,131.325
80134435,133.875
80236278,136.425
81035858,136.425
80192149,137.7
70296742,138.975
81002214,151.725
70254346,153
70275076,156.825
70275753,156.825
80201815,159.375
81010873,159.375
80201829,161.925
80201609,161.925
70219528,164.475
80028360,168.3
70254350,172.125
70229045,173.4
80032474,174.675
70229046,177.225
70254349,178.5
70289558,181.05
70298393,182.325
70254351,186.15
70308135,187.425
81002866,207.825
70291121,58.65
70296578,70.125
70285683,107.1
80209558,116.025
80165856,122.4
81035859,122.4
81036524,124.95
80172938,124.95
81035860,126.225
80061797,126.225
80005444,127.5
80134330,130.05
80104330,130.05
70303429,130.05
80038207,131.325
80134433,131.325
81010863,133.875
80141253,133.875
80108158,133.875
81030201,133.875
80165857,136.425
70302835,136.425
81024726,140.25
80165851,142.8
80017265,144.075
80158838,147.9
80191557,147.9
80015785,153
70303428,154.275
80032097,155.55
70303424,161.925
81010865,163.2
80032476,164.475
70303431,167.025
80039594,177.225
80189997,179.775
80032473,181.05
70303496,186.15
81016323,192.525
80032364,201.45
81035748,205.275
80017528,228.225
81035751,242.25
70301469,89.25
81035854,93.075
80013267,107.1
80192627,110.925
80119815,110.925
70298116,110.925
80163368,118.575
80230465,118.575
80114155,118.575
81024728,121.125
80060297,124.95
81035850,126.225
80134436,128.775
80134501,130.05
80104706,130.05
80134515,131.325
80990814,131.325
80134514,132.6
80132127,133.875
80049193,137.7
80201825,138.975
80999981,141.525
81037985,146.625
80060060,147.9
81002215,149.175
80223228,149.175
80201612,150.45
80065327,150.45
80228321,150.45
80094723,151.725
80039517,153
80159876,154.275
81047899,154.275
81003984,155.55
80203792,158.1
80202089,160.65
80203782,161.925
80057278,163.2
70303495,164.475
80223227,165.75
80092925,165.75
80084767,167.025
81002212,167.025
80067906,168.3
80238297,168.3
80187323,169.575
80074933,170.85
80080145,172.125
80134420,173.4
81024713,174.675
80205231,175.95
80203787,178.5
80084667,178.5
81024716,186.15
80057750,186.15
80091866,196.35
80205314,197.625
80204117,202.725
80204118,202.725
80204119,204
80068117,206.55
80057585,221.85
80139507,36.975
80208083,66.3
80208082,67.575
80042368,72.675
80046779,81.6
80079265,82.875
80061161,94.35
80066806,99.45
80104041,100.725
80065214,100.725
80134682,102
80213400,105.825
80081955,105.825
80011852,107.1
80163265,112.2
80106137,112.2
80167667,112.2
80156769,113.475
80123744,116.025
80052790,116.025
80216215,117.3
81002592,117.3
80230555,117.3
80028208,117.3
80990813,119.85
80147529,121.125
80038288,122.4
80134516,123.675
80134604,124.95
80142450,124.95
80078761,126.225
80227114,127.5
80158800,127.5
80144144,127.5
80039717,128.775
80168301,128.775
80134518,128.775
80148275,128.775
80148239,128.775
81035841,130.05
80097475,131.325
80141156,131.325
80227116,132.6
80134398,132.6
80994574,132.6
80153897,132.6
80126507,135.15
80093106,135.15
80227115,136.425
80141254,136.425
80990810,136.425
80098200,137.7
80157564,140.25
80171982,141.525
80117533,142.8
80115102,142.8
80100945,145.35
80162503,146.625
80203776,147.9
80245329,147.9
80201822,149.175
81024704,149.175
80180509,150.45
81024712,150.45
80203780,153
80203791,153
80203789,154.275
80127886,154.275
80207446,155.55
80121843,156.825
80138469,158.1
80099083,158.1
80238295,159.375
81024705,160.65
80132626,160.65
80104648,161.925
80113673,163.2
80223226,165.75
80150390,167.025
80142637,168.3
80145621,168.3
80123910,170.85
80143797,177.225
80125627,179.775
80136925,181.05
81047900,182.325
80106947,182.325
80998558,210.375
80104257,214.2
80124313,220.575
80101827,52.275
80245268,57.375
81059649,63.75
80118888,66.3
81059656,66.3
80185861,73.95
80080106,75.225
81025908,93.075
80131414,94.35
80144983,95.625
80097431,95.625
80195243,99.45
80114460,99.45
80103430,100.725
80190144,100.725
80156683,103.275
80137087,104.55
80207444,105.825
80148070,105.825
80104420,105.825
80115874,107.1
81037273,107.1
80144141,107.1
80049951,107.1
80101609,109.65
80190990,109.65
81037986,109.65
80107087,110.925
80238190,110.925
80234464,112.2
80103282,112.2
80200744,112.2
81047445,112.2
80117628,112.2
80107736,113.475
80105356,113.475
80094648,113.475
80136332,114.75
80152182,114.75
81035844,116.025
80147988,116.025
80044093,116.025
80239642,117.3
80133139,118.575
80126485,118.575
80202076,119.85
80158247,119.85
80163054,119.85
80156763,121.125
81012295,121.125
80165849,121.125
80119140,122.4
80123743,123.675
80132964,123.675
80091658,124.95
80147760,124.95
80097376,124.95
80147323,124.95
81016321,124.95
81035842,126.225
80117940,126.225
80097321,126.225
80175483,127.5
80198735,127.5
81018236,127.5
81035888,128.775
81000861,128.775
80226233,130.05
80169778,130.05
80245519,131.325
80104068,131.325
81036539,132.6
80994421,132.6
80164904,133.875
80119249,133.875
80115466,135.15
80141781,135.15
80160972,135.15
80990815,135.15
80109193,137.7
80988989,138.975
80238296,140.25
81043346,141.525
81018237,142.8
80994424,144.075
80131280,144.075
80126449,145.35
80175333,146.625
80188777,146.625
80238291,147.9
80169554,149.175
81018235,149.175
80994425,149.175
80994418,150.45
81045085,150.45
80193423,151.725
81047901,151.725
80171247,151.725
80188883,153
81016192,153
80176064,153
80241876,154.275
80175332,154.275
80998567,155.55
80203781,156.825
80206732,158.1
80190588,158.1
80187471,158.1
80202078,159.375
80994572,159.375
80206696,159.375
80994575,160.65
80990816,160.65
80994443,160.65
81014824,160.65
81043345,161.925
81047903,161.925
80239442,161.925
80182447,163.2
80223049,163.2
80192548,165.75
80126569,167.025
80994420,169.575
80998563,169.575
80211134,172.125
80233024,172.125
81016194,178.5
80177776,179.775
81024703,179.775
80206847,181.05
80204433,183.6
80236906,184.875
80199962,184.875
80998564,187.425
81052277,188.7
80175151,189.975
80994416,191.25
80238293,191.25
81025935,191.25
80245408,191.25
80176342,195.075
80104130,197.625
81016196,206.55
80216662,51
80192445,51
80182115,51
80235958,52.275
80158769,59.925
80158770,59.925
80219941,61.2
80196139,62.475
80203742,68.85
80208211,68.85
80184834,72.675
80223149,76.5
80163156,79.05
80233511,84.15
80134969,85.425
80214582,86.7
80204616,87.975
81048561,94.35
80117811,94.35
81047902,95.625
80236993,99.45
81035880,100.725
80169348,100.725
80994162,103.275
80198423,103.275
80142316,103.275
80191930,103.275
80988832,105.825
81035884,107.1
80170119,108.375
80205978,108.375
80198056,109.65
81003460,109.65
80192014,110.925
80214581,110.925
80219340,112.2
80189827,113.475
80163353,113.475
80218783,113.475
81000864,114.75
80164112,114.75
81050198,114.75
80223123,116.025
80234791,116.025
80202713,116.025
80160346,117.3
80108984,117.3
80187188,117.3
80169548,117.3
80167644,117.3
81035840,118.575
80178720,118.575
81035838,119.85
81005314,119.85
80162993,121.125
80118101,121.125
80222188,121.125
80222823,121.125
80168227,122.4
80205085,122.4
80202808,122.4
80142058,123.675
80168300,123.675
80174727,124.95
80097725,124.95
80167459,124.95
80117454,124.95
81035835,126.225
80125979,126.225
80167648,126.225
81006261,127.5
80203147,127.5
80192834,127.5
80180376,128.775
80170862,128.775
80998427,130.05
81045072,130.05
80987075,131.325
80225024,131.325
81052265,133.875
80143556,133.875
80232891,133.875
80152625,133.875
80184100,135.15
81021082,135.15
80202809,137.7
80158485,137.7
80217733,138.975
81049950,140.25
80168029,140.25
81017094,140.25
81038832,141.525
81057249,145.35
81031178,146.625
81047446,147.9
80183328,149.175
81020161,151.725
81035107,151.725
81005454,153
81035104,154.275
81035105,155.55
81024731,156.825
81052280,158.1
81005453,158.1
80223371,158.1
81038046,160.65
81045065,161.925
81029848,164.475
81019031,167.025
81045069,168.3
81052275,169.575
80227304,169.575
81044299,173.4
81039381,174.675
81024696,192.525
81018233,195.075
81036338,197.625
81005364,202.725
80209895,40.8
81020839,42.075
80210602,68.85
80170187,73.95
80151384,73.95
80192064,84.15
80998908,90.525
80227672,94.35
80186850,94.35
81017506,99.45
81051693,102
81015153,103.275
80176715,105.825
81011993,105.825
81050193,109.65
81034771,109.65
80991570,109.65
80992500,110.925
81023636,112.2
80117831,112.2
80993489,112.2
80997719,112.2
80997402,112.2
80208661,112.2
81050191,112.2
80238434,113.475
81035882,113.475
81059183,113.475
80216820,113.475
81034763,114.75
80198623,116.025
81021832,116.025
80244992,116.025
81017593,117.3
81047683,117.3
81002211,117.3
80244848,117.3
80164864,118.575
81018183,118.575
81001804,118.575
80999945,118.575
80173395,119.85
81016247,119.85
81019924,121.125
80185070,121.125
81048548,121.125
81026003,121.125
81001097,121.125
81016408,122.4
80174367,122.4
81015076,122.4
81057246,122.4
80117531,123.675
80241061,123.675
81043190,123.675
81047798,123.675
81006598,124.95
81024308,124.95
81018536,126.225
81028404,127.5
81033430,130.05
81036520,135.15
80999729,140.25
80997400,140.25
81024044,141.525
80998890,142.8
80200047,145.35
80227090,145.35
81027187,147.9
80244123,149.175
80190535,155.55
81010699,156.825
81033429,158.1
81039384,179.775
81037373,182.325
81003981,40.8
80208662,51
80990869,79.05
80237423,79.05
81033107,87.975
81010166,98.175
80191050,107.1
80215139,109.65
81038545,112.2
81019888,116.025
81021447,116.025
80237903,116.025
81026188,118.575
80224218,119.85
80134721,122.4
80203143,123.675
80218306,126.225
81006825,114.75
60027942,22.95
60003082,153
70002129,31.875
21028726,87.975
80074065,224.4
80046145,91.8
70292700,109.65
70142918,110.925
70175127,110.925
70209267,117.3
70265211,67.575
70236016,114.75
70253398,165.75
70297962,57.375
80135586,66.3
80135631,66.3
80004286,76.5
80207447,133.875
81010869,140.25
80235854,28.05
80057137,110.925
70306702,117.3
80160347,48.45
80236099,51
80090672,59.925
80228239,72.675
80156925,112.2
80062011,114.75
80217041,40.8
80217040,53.55
80172468,67.575
80172471,71.4
80108610,93.075
80097423,95.625
80190146,102
80157797,104.55
80131167,114.75
80190149,117.3
80134814,117.3
80187107,123.675
80195653,132.6
80224605,175.95
80185876,34.425
80217136,53.55
81025404,73.95
80192815,81.6
80991025,94.35
80217857,104.55
80218432,110.925
80216270,110.925
80190844,114.75
80219143,51
81002885,61.2
81016361,95.625
80988262,112.2
80223153,133.875
80244683,35.7
80244680,38.25
80244682,48.45
81053893,57.375
80223928,89.25
80119192,75.225
80999107,128.775
80106791,191.25
80997870,112.2
484369,108.375
70111922,109.65
80157086,206.55
80039662,114.75
60004393,63.75
70059284,214.2
70014531,112.2
81045510,38.25
70026468,62.475
81045512,90.525
70033644,137.7
70033643,159.375
70059483,77.775
81005401,158.1
80108207,71.4
80997857,105.825
80106144,80.325
20705133,205.275
80039485,113.475
60000677,132.6
81008272,39.525
80236356,73.95
70041893,103.275
70012316,127.5
60027334,114.75
81000011,136.425
60032008,161.925
60036613,174.675
60035875,214.2
70040077,141.525
60032685,147.9
60031998,167.025
60036746,100.725
80198687,147.9
80038440,156.825
70025612,158.1
70006816,170.85
70001564,204
70143440,58.65
70062814,122.4
70043149,179.775
80160033,133.875
80134524,150.45
70047320,202.725
70059026,215.475
70274390,249.9
70056663,57.375
70039645,77.775
70057519,98.175
70082255,119.85
70065255,165.75
80085438,89.25
70084328,126.225
70107499,131.325
70117354,140.25
70118801,141.525
70105459,147.9
70109375,151.725
70106268,172.125
70125935,174.675
70117674,182.325
70111162,201.45
70304189,59.925
81045517,73.95
70109657,108.375
81030197,122.4
70123117,149.175
70142798,159.375
70117268,163.2
70113305,174.675
70123121,187.425
70124651,110.925
70123116,123.675
80999985,127.5
81035875,128.775
70142792,131.325
70149579,142.8
80238298,146.625
80007777,155.55
70123126,164.475
70139542,174.675
80201608,184.875
70123124,206.55
70174741,61.2
70140322,85.425
80127645,121.125
81035879,122.4
70170181,123.675
80038353,126.225
80134606,126.225
70152959,130.05
80999982,131.325
70266069,133.875
70185023,135.15
80203786,136.425
70241607,142.8
80227118,155.55
80165855,160.65
80158839,165.75
70139076,167.025
70181734,172.125
70298389,186.15
70139075,188.7
80165853,109.65
80083930,118.575
81000000,118.575
70203594,123.675
81035876,126.225
81035861,127.5
80134520,127.5
80095232,131.325
80999987,137.7
70209245,140.25
80107219,144.075
70236586,154.275
80198771,172.125
70229043,174.675
70262614,178.5
70229044,182.325
70225597,198.9
70304914,63.75
70256512,77.775
70261273,87.975
70258995,98.175
70253171,102
80235999,103.275
70260512,114.75
70276596,117.3
81036532,121.125
81035862,123.675
81035869,124.95
81035870,126.225
80038355,127.5
70299811,132.6
70268449,133.875
80201828,135.15
70292992,135.15
80063025,136.425
81035855,141.525
80102950,142.8
81024729,146.625
81011973,155.55
70285728,156.825
70298926,158.1
70295531,159.375
70285697,165.75
80187467,165.75
81043541,172.125
80223195,178.5
80020885,181.05
80114498,73.95
80988048,76.5
70295560,76.5
81045515,86.7
80116761,87.975
80164207,90.525
80203784,105.825
80170483,108.375
70293130,109.65
70293820,116.025
80163407,117.3
70294790,118.575
70270388,118.575
70273401,121.125
81035857,122.4
81030200,122.4
80009431,127.5
80160814,127.5
80201826,131.325
80134399,133.875
80134519,133.875
80042309,136.425
80202090,141.525
81002601,142.8
80083752,144.075
80201827,144.075
70301484,149.175
80203783,150.45
80023853,156.825
81043540,169.575
80231065,170.85
80017240,174.675
80032081,175.95
80190101,186.15
80190103,187.425
80032842,189.975
70303432,196.35
80019503,33.15
80044126,75.225
80010717,86.7
80003481,90.525
70301023,94.35
70304187,95.625
80231602,100.725
80164164,105.825
80092884,108.375
70301279,109.65
70308046,110.925
81036533,113.475
80162143,113.475
80015154,116.025
80236470,119.85
81035853,123.675
81035845,127.5
81012294,130.05
80161640,130.05
80095806,131.325
80041337,131.325
80060037,132.6
80081274,132.6
80176707,133.875
80999984,135.15
80114419,136.425
80134500,136.425
80081960,138.975
80106230,138.975
80081990,138.975
80158920,138.975
80061160,140.25
80095531,141.525
80081374,145.35
80231064,146.625
80149139,147.9
80106306,150.45
80114804,15.3
80107370,156.825
80223190,158.1
80238294,158.1
80058851,160.65
80080618,161.925
80075018,161.925
80083589,173.4
81035103,173.4
81043542,195.075
80093103,207.825
80083594,36.975
81045990,43.35
80068219,71.4
80038296,73.95
80043049,75.225
80039655,76.5
80044804,79.05
80058424,79.05
80050006,85.425
80085567,89.25
80106737,90.525
80081410,94.35
80075824,96.9
80038335,99.45
80046727,100.725
80162141,100.725
80082660,102
80196044,103.275
80220783,103.275
80196367,103.275
81036535,104.55
80013282,105.825
80029368,107.1
80245626,108.375
80041339,109.65
80188902,110.925
80095807,112.2
80107037,112.2
80992111,112.2
80106505,113.475
80061314,114.75
80126016,114.75
81035847,114.75
80115152,114.75
80209722,116.025
80163191,116.025
80098305,116.025
80992231,116.025
80238292,116.025
81010874,116.025
80173234,117.3
80081790,117.3
80044731,117.3
80093213,118.575
81015100,118.575
80184661,119.85
80079428,119.85
80099305,121.125
80081278,121.125
80042182,122.4
80092849,123.675
80160357,124.95
80071048,126.225
80148179,126.225
80100261,127.5
80038358,127.5
80156927,127.5
80184973,128.775
80048940,128.775
80149145,128.775
80091741,128.775
80097468,128.775
80103512,128.775
80208830,128.775
80064459,128.775
80208908,130.05
80155790,130.05
80148920,130.05
80150502,130.05
80155812,130.05
80147758,131.325
81024711,131.325
80160358,131.325
80164075,131.325
80156405,132.6
80162179,132.6
80156767,132.6
80105691,132.6
80173605,132.6
80103312,132.6
80144803,133.875
80121386,133.875
80196217,135.15
80155792,135.15
80107019,135.15
80123777,135.15
81044856,135.15
80115031,136.425
81001121,136.425
80114989,137.7
80041653,137.7
80139397,137.7
80106337,137.7
80150246,137.7
80106038,137.7
80131236,137.7
80171528,137.7
80103313,137.7
80201824,137.7
80063265,138.975
80135353,138.975
80176716,138.975
80141173,138.975
80157889,140.25
80123741,140.25
80105690,140.25
80155863,140.25
80093198,142.8
80141891,144.075
80138615,145.35
80203778,146.625
80222896,146.625
81035843,147.9
80161104,149.175
80102204,149.175
80117824,150.45
80150350,150.45
80152741,150.45
80203788,150.45
80109145,151.725
80159955,156.825
80142222,158.1
80100268,161.925
80117596,164.475
80141767,165.75
80160692,165.75
80158577,174.675
80139199,178.5
80118002,186.15
80227673,188.7
80124728,39.525
80185723,57.375
80179907,65.025
80184974,66.3
80106124,76.5
80101493,76.5
80108371,76.5
80182105,77.775
80049871,77.775
80115673,79.05
80136548,79.05
80076467,79.05
80117534,79.05
80117443,81.6
80117461,81.6
80082862,84.15
80124725,85.425
80080617,85.425
80059410,86.7
80117532,87.975
80106786,89.25
80992973,89.25
80134279,90.525
80108759,93.075
80115464,93.075
80077923,94.35
80231601,95.625
80145699,96.9
80164206,98.175
81017530,98.175
80180225,98.175
80095197,98.175
80106966,99.45
80147971,100.725
80165083,102
80097472,102
80118930,102
80097641,102
80123742,103.275
80143794,103.275
80104182,103.275
80163159,103.275
80117746,103.275
80104237,103.275
80205065,103.275
80162142,104.55
80108613,104.55
80172284,104.55
80087354,104.55
80134887,105.825
80152742,105.825
80132961,105.825
80121855,105.825
80134952,105.825
80135276,105.825
80114501,107.1
80211540,107.1
80097375,107.1
80098287,107.1
81004460,107.1
80159025,107.1
80117742,108.375
80118918,108.375
80132601,108.375
80174097,109.65
80167646,109.65
80107808,110.925
80148223,110.925
80106979,110.925
80117455,112.2
80144890,112.2
80152155,112.2
80127459,112.2
80115101,112.2
80077402,112.2
80162197,113.475
80144311,113.475
80106440,113.475
80092885,113.475
80103392,114.75
80152842,114.75
80118718,114.75
80106438,116.025
80226021,116.025
80162144,116.025
80103426,116.025
80147321,116.025
80218586,116.025
80192015,117.3
